Time,Latitude (deg),Longitude (deg),Altitude (m),GPS Speed (km/h),Vehicle speed (km/h),Engine RPM (RPM),Acceleration (m/s²),Fuel rate (l/hr),Intake air temperature (C),Mass air flow rate (g/s),Intake manifold absolute pressure (kPa),Barometric pressure (kPa),Fuel/Air commanded equivalence ratio,Ambient air temperature (C)
11/07/2022 10:27:02.1032 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0
11/07/2022 10:27:03.1033 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0
11/07/2022 10:27:04.1034 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0
11/07/2022 10:27:05.1035 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:06.1037 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:07.1038 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.0,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:08.1039 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:09.1042 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:10.1043 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:11.1045 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:12.1045 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:13.1047 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:14.1049 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:15.1051 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:16.1053 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:17.1055 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:18.1057 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:19.1060 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:20.1061 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:21.1063 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:22.1064 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:23.1098 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:24.1099 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:25.1101 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:26.1103 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:27.1104 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:28.1106 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:29.1108 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:30.1109 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:31.1111 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:32.1113 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:33.1115 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:34.1116 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:35.1118 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:36.1120 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:37.1125 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:38.1123 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:39.1125 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:40.1126 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:41.1129 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:42.1130 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:43.1132 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:44.1134 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:45.1139 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:46.1140 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:47.1140 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:48.1142 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:49.1144 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:50.1146 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:51.1148 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:52.1150 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
11/07/2022 10:27:53.1151 AM,45.52718,-73.60999,66.8,0.0,0,0.0,0.0,0.1452553,42,0.43,0.0,101,0.984601,42
